Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'scatter']",149.1504,13.1504,49.675,59.0335,10.9434,158.0,68.0,"[10.65842, 10.78205, 10.71182, 10.74776]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'scatter']",141.1375,5.1375,35.9156,84.528,10.9342,184.0,68.0,"[7.372768, 7.3292, 7.573174, 7.397057]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'scatter']",143.078,7.078,46.8114,82.9696,10.9392,191.0,68.0,"[7.631943, 7.565339, 7.577081, 7.560366]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'scatter']",148.6439,12.6439,60.2115,71.4626,10.9421,180.0,68.0,"[8.81357, 8.996335, 8.785655, 8.839306]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '2', 'balanced']",136.8516,4.8516,20.7319,48.9347,10.9348,136.0,66.0,"[13.53502, 12.19921, 13.54797, 12.43026]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '3', 'balanced']",134.4711,6.4711,28.7978,51.2275,10.9416,141.0,64.0,"[13.03858, 11.77578, 11.76341, 12.85103]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '4', 'balanced']",138.1317,12.1317,31.4744,37.7266,10.9407,134.0,63.0,"[16.58357, 16.94721, 16.77215, 16.80939]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '2', 'balanced']",138.9364,4.9364,30.1573,71.0578,10.9307,163.0,67.0,"[9.090722, 8.807036, 8.820509, 8.880873]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '3', 'balanced']",140.3742,6.3742,42.0022,74.5235,10.925,169.0,67.0,"[8.042762, 8.593828, 8.652776, 8.636451]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'balanced']",146.6272,10.6272,48.8859,58.7051,10.9257,161.0,68.0,"[10.74765, 10.79661, 10.76613, 10.75983]"
