Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'scatter']",131.0622,3.0622,0.2922,63.034,5.3542,169.0,64.0,"[2.153563, 2.141371, 2.077916, 2.347659]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'scatter']",134.1592,4.1592,1.0017,65.7295,5.3547,175.0,65.0,"[2.104032, 2.073138, 2.073592, 2.127142]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'scatter']",133.0396,5.0396,2.3577,65.6889,5.3548,178.0,64.0,"[2.073882, 2.117057, 2.13445, 2.110777]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'balanced']",124.9588,2.9588,0.1731,37.9896,5.3542,122.0,61.0,"[3.650265, 3.590898, 3.653873, 3.690491]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'balanced']",126.0265,4.0265,0.5987,39.5637,5.3542,126.0,61.0,"[3.369947, 3.401054, 3.391446, 3.842826]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'balanced']",126.9573,4.9573,1.4441,40.3875,5.3543,126.0,61.0,"[3.408738, 3.453292, 3.407474, 3.450387]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'balanced']",131.1124,3.1124,0.2668,54.3856,5.3542,148.0,64.0,"[2.538055, 2.517991, 2.572708, 2.559596]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'balanced']",132.0606,4.0606,0.8434,54.2929,5.3542,151.0,64.0,"[2.519191, 2.551632, 2.546691, 2.58832]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'balanced']",132.9719,4.9719,2.1223,58.9369,5.3543,154.0,64.0,"[2.337479, 2.388611, 2.313897, 2.361777]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'balanced']",131.0245,3.0245,0.2895,62.1365,5.3542,170.0,64.0,"[2.08024, 2.09876, 2.326904, 2.356312]"
