Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'scatter']",122.081,2.081,0.0875,0.002,7.2665,102.0,60.0,"[7.407394, 7.458151, 7.419663, 7.488195]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'scatter']",124.0022,2.0022,0.0463,0.0019,7.2049,103.0,61.0,"[7.412685, 7.457608, 7.465669, 7.474724]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'scatter']",124.1806,2.1806,0.0647,0.002,7.3071,102.0,61.0,"[7.518228, 7.592088, 7.456117, 7.411174]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'scatter']",124.2971,2.2971,0.0863,0.002,7.3948,101.0,61.0,"[7.565867, 7.667191, 8.201677, 7.698384]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '2', 'balanced']",121.8821,1.8821,0.0485,0.0018,7.0468,100.0,60.0,"[7.494136, 7.551595, 7.455502, 7.552017]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '3', 'balanced']",124.0589,2.0589,0.0651,0.0018,7.063,102.0,61.0,"[7.481702, 7.497404, 7.492412, 7.548745]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '4', 'balanced']",124.0722,2.0722,0.0874,0.0019,7.0807,101.0,61.0,"[7.454275, 7.52252, 7.50659, 7.462462]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '2', 'balanced']",123.9939,1.9939,0.0469,0.0019,7.0786,101.0,61.0,"[7.53683, 7.418755, 7.450042, 7.473473]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '3', 'balanced']",124.0423,2.0423,0.0647,0.0019,7.113,102.0,61.0,"[7.440771, 7.491871, 7.429283, 7.444356]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'balanced']",124.4556,2.4556,0.0843,0.0019,7.1463,101.0,61.0,"[7.459991, 7.642435, 8.132882, 7.603132]"
