Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'scatter']",131.22,9.22,29.7178,30.8673,6.5,125.0,61.0,"[29.78522, 30.13376, 29.65535, 28.74296]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'scatter']",135.9336,7.9336,10.0796,33.6102,6.405,133.0,64.0,"[26.38474, 27.39866, 26.41523, 26.87589]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'scatter']",141.0353,9.0353,22.1319,39.674,7.0527,139.0,66.0,"[22.09944, 22.20664, 22.41062, 22.24894]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'scatter']",139.4993,9.4993,45.4997,44.1221,7.4658,145.0,65.0,"[19.82903, 19.84186, 19.86406, 19.61565]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'scatter']",138.4616,8.4616,11.0906,39.9179,6.9849,148.0,65.0,"[21.54224, 21.79792, 21.75531, 21.76099]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'scatter']",138.8688,8.8688,26.0093,45.2005,7.8165,155.0,65.0,"[18.8732, 18.85789, 18.85778, 18.8282]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'scatter']",140.785,8.785,53.8439,51.0489,8.9222,162.0,66.0,"[16.06897, 17.03114, 16.46091, 16.34039]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'balanced']",131.8222,5.8222,6.486,21.8985,4.4973,120.0,63.0,"[47.40795, 47.64704, 46.75655, 48.50328]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'balanced']",129.2504,7.2504,14.2844,27.0755,5.2541,123.0,61.0,"[36.30846, 36.36553, 36.30316, 35.91961]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'balanced']",131.2816,9.2816,29.6826,30.7667,6.5017,124.0,61.0,"[29.45428, 29.74135, 29.79302, 29.74679]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'balanced']",133.8468,7.8468,10.0824,33.6797,6.4058,133.0,63.0,"[26.87042, 26.55279, 26.81316, 26.63014]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'balanced']",136.9139,8.9139,22.3564,40.1257,7.054,144.0,64.0,"[22.11062, 22.05976, 21.9422, 21.86838]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'balanced']",135.3754,9.3754,45.0761,43.7858,7.4669,145.0,63.0,"[20.08142, 19.67993, 19.95578, 20.05272]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'balanced']",136.3736,8.3736,11.0504,39.9619,6.986,148.0,64.0,"[21.69214, 21.64491, 21.87611, 21.55852]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'balanced']",138.9698,8.9698,26.1299,45.364,7.8179,155.0,65.0,"[19.01439, 18.87223, 18.53705, 18.73512]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'balanced']",140.7502,8.7502,54.4054,51.4546,8.925,161.0,66.0,"[16.04702, 16.69671, 16.299, 16.35917]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'scatter']",136.702,10.702,5.7436,19.4593,9.8863,121.0,63.0,"[37.02529, 36.27021, 36.31056, 36.56963]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'scatter']",132.0677,12.0677,10.0627,22.3631,9.7302,121.0,60.0,"[28.97953, 29.24802, 29.0651, 28.53034]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'scatter']",132.9005,12.9005,16.9811,24.5026,9.7172,124.0,60.0,"[24.49866, 25.13847, 24.62107, 24.85953]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'scatter']",135.8678,11.8678,7.8024,25.5737,9.7118,132.0,62.0,"[23.67856, 23.73057, 23.80893, 23.69533]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'scatter']",137.6988,11.6988,12.367,31.4766,9.8251,136.0,63.0,"[20.06247, 20.00789, 20.18269, 19.99104]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'scatter']",137.5997,11.5997,22.312,33.2504,9.7438,141.0,63.0,"[17.919, 18.04329, 17.86655, 17.74722]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'scatter']",139.3448,11.3448,8.0172,31.0546,9.8254,145.0,64.0,"[20.15407, 20.16162, 20.16975, 20.21589]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'scatter']",138.8338,10.8338,13.6271,33.4716,9.7094,151.0,64.0,"[17.21482, 17.68598, 17.52639, 17.33839]"
