Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'balanced']",143.8125,5.8125,23.6749,107.3228,14.3796,161.0,69.0,"[5.683848, 5.76751, 5.694859, 5.695436]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'balanced']",148.3969,6.3969,46.7271,137.4123,14.3796,173.0,71.0,"[4.498674, 4.406291, 4.510239, 4.482405]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'balanced']",148.8587,6.8587,97.9014,158.971,14.3803,181.0,71.0,"[3.854282, 4.050111, 3.805229, 3.843898]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'scatter']",147.7116,13.7116,11.1134,22.7659,12.6518,125.0,67.0,"[11.88448, 11.79194, 11.82908, 11.81183]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'scatter']",144.0673,14.0673,21.9478,31.684,12.6517,128.0,65.0,"[8.5152, 8.482493, 8.527136, 8.474721]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'scatter']",142.7469,14.7469,48.0845,39.5006,12.6519,131.0,64.0,"[6.844072, 6.801285, 6.797794, 6.8296]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'scatter']",147.1435,13.1435,21.3738,43.6871,12.6515,142.0,67.0,"[6.173442, 6.104228, 6.179004, 6.201693]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'scatter']",147.5942,13.5942,40.5061,57.5198,12.6513,149.0,67.0,"[4.654037, 4.703703, 4.644401, 4.726824]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'scatter']",150.2666,14.2666,85.8034,69.5175,12.6514,153.0,68.0,"[3.886739, 3.85855, 3.878703, 3.873386]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'scatter']",147.02,13.02,29.1623,59.5184,12.652,159.0,67.0,"[4.479289, 4.507753, 4.47177, 4.497506]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'scatter']",149.5205,13.5205,55.7572,78.7696,12.6521,168.0,68.0,"[3.428734, 3.405228, 3.383505, 3.385807]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'scatter']",151.4112,13.4112,109.0973,88.7411,12.6508,175.0,69.0,"[2.984471, 3.17438, 2.978338, 3.003529]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'balanced']",143.6981,13.6981,11.086,22.6925,12.6518,124.0,65.0,"[11.82484, 11.89586, 11.8628, 11.88682]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'balanced']",142.136,14.136,22.0139,31.6776,12.6517,128.0,64.0,"[8.522343, 8.493611, 8.442311, 8.548175]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'balanced']",142.6741,14.6741,48.3101,39.544,12.6519,131.0,64.0,"[6.754904, 6.809177, 6.846398, 6.832333]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'balanced']",145.0936,13.0936,21.3779,43.7195,12.6515,142.0,66.0,"[6.129539, 6.180683, 6.115162, 6.214698]"
