Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'balanced']",134.4266,4.4266,2.4113,36.8068,10.3321,123.0,65.0,"[10.82565, 10.95292, 10.82396, 10.80712]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'balanced']",137.2719,3.2719,0.9865,50.2528,10.3321,133.0,67.0,"[8.295176, 8.277734, 8.062269, 7.159638]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'balanced']",140.2631,4.2631,1.4523,41.0233,10.3321,133.0,68.0,"[9.110438, 9.322837, 10.15206, 10.36265]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'balanced']",140.8473,4.8473,2.5839,36.8344,10.3321,136.0,68.0,"[10.9856, 10.81695, 10.80968, 10.76497]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'balanced']",143.673,3.673,0.9917,48.9354,10.3321,147.0,70.0,"[8.024704, 8.013207, 8.331602, 8.281248]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'balanced']",146.5256,4.5256,1.5215,41.8394,10.3322,150.0,71.0,"[9.500706, 9.101348, 10.34926, 9.236785]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'balanced']",151.0301,5.0301,2.7714,36.4098,10.3321,152.0,73.0,"[10.92199, 10.9749, 11.01737, 10.96885]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'scatter']",136.996,2.996,0.578,30.0598,10.3297,119.0,67.0,"[13.29303, 12.9051, 13.44127, 13.5708]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'scatter']",135.4889,3.4889,1.5632,43.9909,10.3297,120.0,66.0,"[9.087242, 9.06548, 9.115501, 9.091214]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'scatter']",134.1805,4.1805,2.7393,39.9014,10.3297,122.0,65.0,"[10.00216, 10.16414, 9.939847, 9.97979]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'scatter']",137.0689,3.0689,0.9798,54.2829,10.3297,134.0,67.0,"[7.450244, 7.196007, 7.415419, 7.404074]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'scatter']",139.8397,3.8397,1.9591,49.9433,10.3297,137.0,68.0,"[8.034053, 7.992017, 8.012863, 7.98712]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'scatter']",142.4649,4.4649,3.6562,45.0231,10.3297,138.0,69.0,"[8.860219, 8.890574, 8.881557, 8.893663]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'scatter']",143.3221,3.3221,1.015,59.3752,10.3297,150.0,70.0,"[6.204205, 6.790903, 7.140434, 6.803078]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'scatter']",146.0918,4.0918,1.9184,53.6305,10.3298,151.0,71.0,"[7.397753, 7.405967, 7.452183, 7.568147]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'scatter']",148.5938,4.5938,4.362,53.7986,10.3297,157.0,72.0,"[7.646044, 7.345674, 7.346966, 7.392461]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'balanced']",139.039,3.039,0.5899,30.6765,10.3297,120.0,68.0,"[12.85063, 12.66546, 12.8413, 13.78299]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'balanced']",135.5649,3.5649,1.4274,42.8737,10.3297,120.0,66.0,"[9.772482, 9.276215, 9.079741, 9.178419]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'balanced']",134.3925,4.3925,2.3296,36.9979,10.3297,122.0,65.0,"[10.80372, 10.82263, 10.81512, 10.79019]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'balanced']",139.254,3.254,1.0195,52.2796,10.3297,134.0,68.0,"[7.159724, 8.085237, 7.265972, 8.083956]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'balanced']",140.209,4.209,1.4687,42.0452,10.3297,135.0,68.0,"[9.750006, 9.091581, 9.061427, 10.13905]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'balanced']",142.8209,4.8209,2.4412,36.737,10.3297,136.0,69.0,"[10.735, 10.89276, 10.91036, 11.00066]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'balanced']",141.5547,3.5547,1.0343,51.0832,10.3297,146.0,69.0,"[7.397096, 7.180884, 8.474146, 8.259283]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'balanced']",148.5607,4.5607,1.5436,42.9474,10.3298,151.0,72.0,"[9.027283, 10.08116, 9.097145, 9.037081]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'balanced']",149.0209,5.0209,2.5312,36.4499,10.3297,153.0,72.0,"[10.97292, 10.95874, 10.98235, 10.96775]"
"['-O3 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'scatter']",138.8784,2.8784,0.6154,33.142,10.3321,121.0,68.0,"[13.46133, 11.39287, 11.69927, 11.65651]"
