Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores never ', '', '-unroll ', '', '57', '4', 'balanced']",140.004,6.004,1.3931,0.3166,9.0256,142.0,67.0,"[5.336896, 5.612143, 5.234651, 5.072589]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '2', 'scatter']",132.8067,4.8067,0.6451,0.0996,5.1719,112.0,64.0,"[4.360239, 3.981502, 4.394426, 4.672403]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '3', 'scatter']",129.3638,5.3638,1.1573,0.1164,5.927,114.0,62.0,"[4.62098, 4.678376, 4.590841, 5.299934]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '4', 'scatter']",131.6379,5.6379,1.8465,0.1368,6.5315,113.0,63.0,"[5.008715, 4.872622, 4.858492, 5.236705]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '2', 'scatter']",133.0672,5.0672,1.0057,0.1382,6.5299,123.0,64.0,"[5.052098, 4.636632, 4.834175, 5.245731]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '3', 'scatter']",135.5422,5.5422,1.9553,0.1737,7.4387,126.0,65.0,"[5.500139, 5.491573, 5.267465, 5.226542]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '4', 'scatter']",135.8382,5.8382,3.29,0.2135,8.0943,128.0,65.0,"[5.6556, 5.263326, 5.649108, 5.613211]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '2', 'scatter']",137.3635,5.3635,1.2817,0.1706,7.4189,133.0,66.0,"[5.211176, 5.108978, 5.465587, 5.93653]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '3', 'scatter']",137.574,5.574,2.5533,0.2191,8.3362,140.0,66.0,"[5.818085, 6.142235, 5.648567, 6.156654]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '57', '4', 'scatter']",141.7719,5.7719,5.2637,0.2817,8.9698,143.0,68.0,"[6.087882, 6.074903, 6.085941, 5.688994]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '2', 'balanced']",134.7707,4.7707,0.4441,0.1021,5.1684,113.0,65.0,"[3.982648, 4.026113, 4.641151, 4.317756]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '3', 'balanced']",133.3388,5.3388,0.848,0.1211,5.9242,114.0,64.0,"[4.807361, 4.387807, 4.626625, 4.60517]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '19', '4', 'balanced']",131.6124,5.6124,0.7233,0.1435,6.5296,114.0,63.0,"[4.816192, 4.651765, 4.785215, 4.786173]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '2', 'balanced']",135.0712,5.0712,0.6299,0.1398,6.5284,123.0,65.0,"[5.068211, 4.641374, 5.02015, 4.813033]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll=0 ', '', '38', '3', 'balanced']",137.4719,5.4719,1.2735,0.1847,7.4373,127.0,66.0,"[4.794604, 5.050213, 5.071127, 5.281397]"
