Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'scatter']",124.5655,4.5655,0.1167,0.7838,3.447,109.0,60.0,"[9.485763, 9.290904, 9.679218, 9.206543]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'balanced']",123.0638,3.0638,0.0699,0.9221,3.4457,104.0,60.0,"[8.029399, 7.718698, 8.272399, 7.987142]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'balanced']",123.3824,3.3824,0.0902,0.9298,3.4459,104.0,60.0,"[7.966531, 7.841186, 8.05414, 7.883281]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'balanced']",123.5078,3.5078,0.1119,0.9396,3.446,104.0,60.0,"[7.805796, 8.182034, 7.719462, 7.70571]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'balanced']",123.3181,3.3181,0.0748,0.9329,3.4458,107.0,60.0,"[7.956125, 8.020026, 7.931767, 7.727908]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'balanced']",123.7521,3.7521,0.0789,0.7343,3.4461,115.0,60.0,"[9.290033, 10.16101, 10.33146, 10.41192]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'balanced']",124.7603,4.7603,0.1356,0.8631,3.4463,116.0,60.0,"[8.854685, 8.372637, 8.566646, 8.401141]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'balanced']",123.6248,3.6248,0.0569,0.6735,3.446,103.0,60.0,"[10.85045, 10.43232, 11.51358, 10.64261]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'balanced']",124.7092,4.7092,0.1096,0.8001,3.4465,131.0,60.0,"[9.428208, 9.322661, 8.849627, 9.128346]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'balanced']",124.887,4.887,0.1371,0.8308,3.447,120.0,60.0,"[8.899451, 8.592967, 9.196414, 8.841757]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'scatter']",121.0549,3.0549,0.0835,0.9295,3.4525,103.0,59.0,"[8.113873, 7.48978, 8.121694, 8.158702]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'scatter']",121.3556,3.3556,0.0976,0.9238,3.4526,104.0,59.0,"[8.072845, 8.133335, 7.966017, 7.908421]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'scatter']",123.3685,3.3685,0.1232,0.9612,3.4527,105.0,60.0,"[7.597693, 7.838389, 7.670998, 7.728693]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'scatter']",123.2751,3.2751,0.0893,0.9347,3.4524,107.0,60.0,"[8.018458, 7.985924, 8.005235, 7.697477]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'scatter']",123.6893,3.6893,0.0834,0.7184,3.4525,104.0,60.0,"[10.58594, 10.08045, 10.27878, 10.31146]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'scatter']",124.3576,4.3576,0.155,0.8613,3.4526,119.0,60.0,"[8.49862, 8.768314, 8.595581, 8.549894]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'scatter']",123.524,3.524,0.0608,0.6222,3.4524,127.0,60.0,"[11.80628, 11.57819, 11.6945, 12.13766]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'scatter']",126.5579,4.5579,0.1006,0.7579,3.4524,129.0,61.0,"[9.754702, 9.668764, 9.666691, 9.670472]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'scatter']",124.525,4.525,0.1343,0.7908,3.4525,132.0,60.0,"[9.309174, 9.744933, 9.132565, 9.294783]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'balanced']",121.0267,3.0267,0.0802,0.9064,3.4525,103.0,59.0,"[8.185546, 7.825379, 8.236821, 8.445667]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'balanced']",121.3591,3.3591,0.101,0.9383,3.4525,105.0,59.0,"[7.929916, 7.881143, 7.993332, 7.778632]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'balanced']",121.6106,3.6106,0.1201,0.9514,3.4525,108.0,59.0,"[7.767627, 7.896559, 7.768079, 7.719318]"
