Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'scatter']",148.988,2.988,7.5937,57.356,3.1945,154.0,73.0,"[6.970256, 6.818266, 6.985304, 7.019216]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'scatter']",153.6475,3.6475,12.0126,73.9489,3.1947,161.0,75.0,"[5.285832, 5.270098, 5.28649, 5.716144]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'scatter']",156.3178,4.3178,18.122,81.1881,3.1949,162.0,76.0,"[4.936825, 4.996399, 4.858855, 4.845853]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'scatter']",157.0741,3.0741,10.8747,81.7942,3.1947,179.0,77.0,"[4.718593, 5.031311, 4.884364, 4.685213]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'scatter']",159.8126,3.8126,15.2174,92.7433,3.1951,187.0,78.0,"[4.283703, 4.276336, 4.268399, 4.262717]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'scatter']",160.4829,4.4829,23.0207,101.9827,3.1954,191.0,78.0,"[3.850881, 4.069012, 3.799936, 3.916486]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'balanced']",150.9236,2.9236,4.3606,33.125,3.1943,130.0,74.0,"[12.86677, 12.02606, 11.59819, 11.62868]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'balanced']",145.5926,3.5926,6.4557,39.9248,3.1944,132.0,71.0,"[9.662653, 9.68648, 10.92878, 9.647958]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'balanced']",146.2236,4.2236,10.1029,45.7952,3.1945,133.0,71.0,"[8.732359, 8.744587, 8.632345, 8.700003]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'balanced']",150.9901,2.9901,7.6507,57.8379,3.1945,155.0,74.0,"[7.016167, 6.564808, 7.029454, 6.951039]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'balanced']",153.7075,3.7075,11.4541,70.4013,3.1947,160.0,75.0,"[5.346799, 5.669158, 5.918594, 5.710346]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'balanced']",156.3157,4.3157,18.089,81.0317,3.1949,162.0,76.0,"[4.915511, 4.99708, 4.920314, 4.842888]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'balanced']",157.077,3.077,10.7394,80.8699,3.1947,178.0,77.0,"[4.903897, 4.897406, 4.843223, 4.896938]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'balanced']",159.8261,3.8261,15.1901,92.6552,3.1951,187.0,78.0,"[4.277563, 4.233507, 4.33553, 4.261853]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'balanced']",162.4541,4.4541,23.4154,103.6251,3.1954,190.0,79.0,"[3.858122, 3.833695, 3.819895, 3.876778]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'scatter']",150.771,2.771,4.4833,33.9074,3.1943,131.0,74.0,"[10.9849, 10.89937, 12.75426, 12.37088]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'scatter']",145.5362,3.5362,6.5927,40.8794,3.1944,132.0,71.0,"[10.65373, 9.745785, 9.260652, 9.333379]"
