Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'balanced']",153.5519,3.5519,23.9006,23.9855,2.5739,147.0,75.0,"[14.56422, 14.61613, 15.72272, 15.85349]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'balanced']",156.5633,4.5633,33.1421,20.2007,2.5737,149.0,76.0,"[18.73547, 17.57533, 18.28279, 17.54135]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'balanced']",159.2245,5.2245,43.2831,17.4033,2.5734,150.0,77.0,"[21.08213, 20.87425, 20.89025, 20.87391]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'balanced']",163.8468,3.8468,23.3539,23.4427,2.5739,160.0,80.0,"[15.60712, 15.26368, 15.59433, 15.69871]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'balanced']",166.7895,4.7895,31.5999,19.571,2.5737,164.0,81.0,"[19.12544, 17.44294, 19.0121, 18.87566]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'balanced']",171.2698,5.2698,43.3692,17.3276,2.5735,169.0,83.0,"[20.96461, 21.12498, 20.83633, 21.16404]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'scatter']",157.245,3.245,13.7334,14.6576,2.6246,131.0,77.0,"[25.28561, 24.95699, 25.76066, 25.17438]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'scatter']",153.7337,3.7337,19.9401,12.7818,2.6378,130.0,75.0,"[27.72328, 27.7767, 30.29746, 30.99996]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'scatter']",153.0297,5.0297,42.5507,18.3273,2.6406,131.0,74.0,"[20.34631, 20.39219, 20.40663, 20.4301]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'scatter']",153.5319,3.5319,22.3779,23.9292,2.6406,145.0,75.0,"[16.07207, 15.54297, 16.0283, 14.83633]"
