Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'balanced']",174.4231,20.4231,5.3692,7.6773,3.0373,153.0,77.0,"[33.80319, 31.929, 31.48352, 32.58345]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'balanced']",178.2474,22.2474,13.049,9.3797,3.037,149.0,78.0,"[26.94839, 27.03798, 26.91313, 26.88893]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'balanced']",177.6873,15.6873,2.9549,8.1154,3.0375,157.0,81.0,"[29.43691, 29.82187, 31.72536, 30.68697]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'balanced']",179.4853,15.4853,7.5739,10.8369,3.0369,177.0,82.0,"[23.08425, 23.9707, 23.87081, 22.45093]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'balanced']",183.4254,17.4254,18.4134,13.1831,3.0363,171.0,83.0,"[19.40628, 20.65705, 19.41702, 19.40046]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '2', 'scatter']",173.3964,15.3964,0.752,1.8486,2.1262,129.0,79.0,"[87.83889, 94.72457, 87.76665, 94.71974]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '3', 'scatter']",166.6576,20.6576,2.1348,2.6749,2.1329,128.0,73.0,"[61.31859, 63.96358, 68.6022, 61.1012]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'scatter']",170.2579,24.2579,5.3572,3.3304,2.1397,130.0,73.0,"[51.64591, 51.97897, 51.70139, 51.67168]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'scatter']",166.5768,16.5768,1.6543,4.1024,2.1397,145.0,75.0,"[41.58576, 41.19642, 43.49396, 41.76665]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'scatter']",170.1376,16.1376,4.3559,5.6488,2.1527,152.0,77.0,"[30.13116, 32.94717, 30.28736, 31.2437]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'scatter']",176.0872,20.0872,10.8443,6.8934,2.1655,156.0,78.0,"[25.99298, 26.07959, 26.14343, 26.01719]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'scatter']",176.1903,14.1903,2.4487,6.1057,2.1527,167.0,81.0,"[28.52326, 29.35524, 28.27371, 28.13011]"
